# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  55105.000000  54486.000000  10717.755894  0.516261  0.483739  223.816570  208.476382  0.019400  59832.422397  0.000201
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  ST_t-channel_top_4f_InclusiveDecays                 Bkg            12.843890       15.687546        0.830152        0.910487
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           920.188464      921.729881        9.582257        9.591300
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           885.512806      926.308755        9.262488        9.489536
  TTWJetsToLNu                                        Bkg            38.034304       37.360022        0.379748        0.378644
  TTWJetsToQQ                                         Bkg            31.132400       32.122240        1.572010        1.614414
  TTZToLLNuNu                                         Bkg            31.990251       32.209284        0.313703        0.314644
  TTZToQQ                                             Bkg            43.603354       43.989978        0.254003        0.255354
  TTbar_AllHadronic                                   Bkg             1.556774        2.130541        0.329259        0.397790
  TTbar_SemiLeptonic                                  Bkg           768.844973      765.024883        5.831930        5.819214
  TTbar_Signal                                        Signal      51681.912687    51681.885846       42.607078       42.606457
  WJetsToLNu                                          Bkg             0.000000        0.000000        0.000000        0.000000
  WW                                                  Bkg            26.238258       24.290623        3.531748        3.354882
  WZ                                                  Bkg            10.862836        9.385832        2.054075        1.876214
  ZZ                                                  Bkg            16.648230       20.243108        2.150835        2.357125

