# ===== O1 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O1  33355.000000  33375.000000  3687.092825  0.476420  0.523580  26.618209  104.058999  0.040309  19520.000000  0.000690
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  TTZToQQ                                             Bkg            28.039481       28.158215        0.170646        0.170482
  TTbar_AllHadronic                                   Bkg             0.447944        0.374818        0.183566        0.169055
  TTbar_SemiLeptonic                                  Bkg           349.569651      344.453855        4.349303        4.317725
  TTbar_Signal                                        Signal      35009.657253    35057.041040       40.069847       40.096366
  WJetsToLNu                                          Bkg           139.562831        0.000000      100.721037        0.000000
  WW                                                  Bkg            16.673631       15.348551        1.617223        1.557284
  WZ                                                  Bkg             2.399236        2.861974        0.535321        0.620563
  ZZ                                                  Bkg             2.317182        1.634539        0.799839        0.641951

# ===== O10 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O10  33413.000000  33317.000000  3687.092825  0.486745  0.513255  27.362968  103.865646  0.040309  19520.000000  0.000427
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           117.031130       73.578384       24.173662       21.892373
  Data                                                Data        33413.000000    33317.000000      182.792232      182.529450
  ST_s-channel_4f_leptonDecays                        Bkg             2.576568        2.020751        0.392188        0.375681
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             4.047170        3.139844        0.490700        0.440427
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             6.227424        6.103988        0.579250        0.568282
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           599.007584      609.331738        8.408699        8.461635
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           606.559989      596.147345        8.282787        8.215601
  TTWJetsToLNu                                        Bkg            26.032293       25.500196        0.350592        0.350045
  TTWJetsToQQ                                         Bkg            22.000505       18.732899        1.374904        1.389618
  TTZToLLNuNu                                         Bkg            18.486820       18.726288        0.254739        0.255878
  TTZToQQ                                             Bkg            27.957582       28.240114        0.170521        0.170606
  TTbar_AllHadronic                                   Bkg             0.589548        0.233215        0.210020        0.134788
  TTbar_SemiLeptonic                                  Bkg           341.948881      352.074625        4.299170        4.367645
  TTbar_Signal                                        Signal      35048.308818    35018.389474       40.090526       40.075690
  WJetsToLNu                                          Bkg             0.000000      139.562831        0.000000      100.721037
  WW                                                  Bkg            17.956768       14.065414        1.694168        1.473207
  WZ                                                  Bkg             2.072521        3.188690        0.512975        0.639159
  ZZ                                                  Bkg             2.179825        1.771896        0.746745        0.703005

# ===== O11 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O11  33032.000000  33698.000000  3687.092825  0.512443  0.487557  88.214099  61.278685  0.040309  19520.000000  -0.000077
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg           108.738334       81.871179       23.555345       22.556321
  Data                                                Data        33032.000000    33698.000000      181.747077      183.570150
  ST_s-channel_4f_leptonDecays                        Bkg             2.066394        2.530925        0.360337        0.406330
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.697769        3.489245        0.475702        0.456586
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             5.363792        6.967620        0.535977        0.609264
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           619.390883      588.948439        8.545931        8.323013
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           604.007157      598.700178        8.268847        8.229631
  TTWJetsToLNu                                        Bkg            25.891201       25.641288        0.351384        0.349250
  TTWJetsToQQ                                         Bkg            19.836679       20.896724        1.346519        1.417139
  TTZToLLNuNu                                         Bkg            18.839025       18.374082        0.255498        0.255121
  TTZToQQ                                             Bkg            27.985673       28.212024        0.170482        0.170646
  TTbar_AllHadronic                                   Bkg             0.458920        0.363843        0.188006        0.164102
  TTbar_SemiLeptonic                                  Bkg           347.950913      346.072594        4.334009        4.333077
  TTbar_Signal                                        Signal      35030.634744    35036.063549       40.078474       40.087743
  WJetsToLNu                                          Bkg            84.026335       55.536496       84.026335       55.536496
  WW                                                  Bkg            16.236066       15.786115        1.590000        1.585069
  WZ                                                  Bkg             2.620778        2.640433        0.596718        0.561779
  ZZ                                                  Bkg             2.315355        1.636366        0.814723        0.622954

# ===== O12 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O12  33289.000000  33441.000000  3687.092825  0.498302  0.501698  87.734296  61.963681  0.040309  19520.000000  -0.000184
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
  DYJetsToLL_M_50                                     Bkg            80.320058      110.289455       21.761588       24.291463
  Data                                                Data        33289.000000    33441.000000      182.452734      182.868805
  ST_s-channel_4f_leptonDecays                        Bkg             2.079816        2.517502        0.379737        0.388261
  ST_t-channel_antitop_4f_InclusiveDecays             Bkg             3.500680        3.686334        0.458225        0.474123
  ST_t-channel_top_4f_InclusiveDecays                 Bkg             6.161852        6.169560        0.564930        0.582519
  ST_tW_antitop_5f_NoFullyHadronicDecays              Bkg           603.550481      604.788840        8.419222        8.451165
  ST_tW_top_5f_NoFullyHadronicDecays                  Bkg           596.103360      606.603975        8.214923        8.283459
  TTWJetsToLNu                                        Bkg            25.690731       25.841759        0.349724        0.350913
  TTWJetsToQQ                                         Bkg            21.169213       19.564191        1.423649        1.339635
  TTZToLLNuNu                                         Bkg            18.775889       18.437219        0.255260        0.255359
  TTZToQQ                                             Bkg            28.100879       28.096817        0.170413        0.170714
  TTbar_AllHadronic                                   Bkg             0.233215        0.589548        0.134788        0.210020
  TTbar_SemiLeptonic                                  Bkg           347.808242      346.215265        4.336386        4.330698
  TTbar_Signal                                        Signal      35026.885638    35039.812655       40.077991       40.088225
  WJetsToLNu                                          Bkg            84.026335       55.536496       84.026335       55.536496
  WW                                                  Bkg            14.932464       17.089718        1.524202        1.648439
  WZ                                                  Bkg             3.059697        2.201513        0.624815        0.530353
  ZZ                                                  Bkg             1.771896        2.179825        0.703005        0.746745

# ===== O13 =====
# obs  N_plus_obs  N_minus_obs  N_mc  f_mc_p  f_mc_m  N_mc_p_unc  N_mc_m_unc  sel_eff  luminosity  init_asym
O13  33157.000000  33573.000000  3687.092825  0.527943  0.472057  104.405669  25.224209  0.040309  19520.000000  0.000029
# --- per-sample breakdown ---
# sample  type  N_plus  N_minus  N_plus_err  N_minus_err
  DYJetsToLL_M_10To50                                 Bkg             0.000000        0.000000        0.000000        0.000000
